,acc,loss,val_acc,val_loss
0,0.42940625,1.1593227559328079,0.53525,1.068164758205414
1,0.55565625,1.0331397931575774,0.564625,1.0144924321174622
2,0.56490625,1.0146701316833495,0.5695,1.0057656974792482
3,0.571125,1.0049867026805879,0.576625,0.9962849230766296
4,0.574625,0.995183135509491,0.5755,0.9969365730285644
5,0.5795,0.9874758131504059,0.5805,0.9879367079734802
6,0.5798125,0.9855709203481674,0.577625,0.9897747941017151
7,0.582375,0.9808042373657226,0.5745,0.989165904045105
8,0.58521875,0.9777963644266129,0.57875,0.9822569961547851
9,0.585125,0.9720306969881057,0.578625,0.9809532918930054
10,0.58825,0.9702176024913788,0.579125,0.9828877468109131
11,0.58971875,0.9652577700614929,0.579875,0.9821388087272644
12,0.59275,0.9625135461091995,0.58325,0.9769640245437622
13,0.59134375,0.9603735096454621,0.5795,0.9804306597709656
14,0.593125,0.9560759137868882,0.578,0.9761359443664551
15,0.58953125,0.9565398769378662,0.5805,0.9789352993965149
16,0.59390625,0.9538597033023835,0.581125,0.9736400542259216
17,0.59471875,0.9481381770372391,0.573625,0.9866422443389893
18,0.593125,0.948516527056694,0.5825,0.9760970120429993
19,0.59375,0.9467578769922257,0.5795,0.9762217106819153
20,0.60034375,0.9436618729829788,0.57925,0.9784739894866943
21,0.59921875,0.9420955919027328,0.57975,0.9803669295310974
22,0.601625,0.9400032705068588,0.580625,0.9835554265975952
23,0.6006875,0.9365397828817368,0.579125,0.9780867686271667
24,0.5985,0.9394381668567657,0.5775,0.9786203818321229
25,0.6015,0.9354219131469727,0.575875,0.980350748538971
26,0.60215625,0.93314730322361,0.573375,0.9828228244781494
27,0.6005,0.9324125608205796,0.57925,0.9762048087120057
28,0.60225,0.9322846165895462,0.579375,0.9758474345207214
29,0.60559375,0.9309327154159546,0.5775,0.9756452732086182
30,0.6041875,0.9298940777778626,0.577,0.97770077085495
31,0.60653125,0.9300530585050583,0.577125,0.977355041027069
32,0.605,0.9280031300783157,0.580875,0.9775331997871399
33,0.6031875,0.9297617348432541,0.580625,0.9778282594680786
34,0.60809375,0.9256432237625122,0.579,0.9849129729270935
35,0.60653125,0.9222181930541992,0.577625,0.9805750379562378
36,0.6061875,0.9257392784357071,0.582,0.9849996728897095
37,0.607875,0.921413715004921,0.577375,0.9806204552650452
38,0.6086875,0.922607409119606,0.57825,0.9792867650985718
39,0.60890625,0.9219089567661285,0.581,0.9786125807762146
40,0.6060625,0.9213665761947631,0.580875,0.9836088991165162
41,0.60696875,0.9237943733930588,0.58,0.9857435827255249
42,0.60928125,0.9188209043741227,0.57725,0.9887743229866028
43,0.60875,0.9202603278160095,0.579875,0.9791559839248657
44,0.6108125,0.9173326841592788,0.57775,0.9802962150573731
45,0.6104375,0.9171677403450013,0.578625,0.9842256999015808
46,0.60934375,0.9161652644872665,0.581625,0.9898462152481079
47,0.60971875,0.9169205300807953,0.576,0.9875553550720215
48,0.610375,0.9149373363256454,0.577875,0.9830294241905212
49,0.60990625,0.9156529914140701,0.579,0.9821287908554077
