,acc,loss,val_acc,val_loss
0,0.49128125,1.118352222800255,0.56525,1.0105054783821106
1,0.562375,1.0216169008016587,0.57225,0.9964912075996399
2,0.566375,1.0109000725746156,0.576875,0.9884878520965577
3,0.57159375,1.002187917947769,0.579625,0.9843936252593994
4,0.5756875,0.995953176021576,0.5855,0.978740560054779
5,0.57771875,0.9902389491796494,0.583625,0.9736378226280212
6,0.58046875,0.9841029506921768,0.584625,0.9693642630577087
7,0.58190625,0.9781873284578323,0.5875,0.9663073401451111
8,0.58578125,0.9743101634979248,0.58775,0.9646848955154419
9,0.5841875,0.970411518573761,0.58625,0.9641547589302063
10,0.5865,0.9692237846851349,0.58625,0.9641659064292908
11,0.586625,0.9658563817739487,0.591125,0.9590939354896545
12,0.58809375,0.9614416189193725,0.58775,0.9591574473381043
13,0.5910625,0.9602818050384522,0.590875,0.9584344205856323
14,0.594875,0.9556676194667816,0.5905,0.9588998446464538
15,0.59634375,0.9542098461389542,0.588,0.9597900223731994
16,0.59346875,0.9538119585514069,0.58875,0.959575056552887
17,0.5966875,0.9503607736825943,0.59075,0.9600594582557678
18,0.595375,0.9500887591838837,0.586875,0.9580517568588257
19,0.59559375,0.948596018910408,0.5925,0.9618901300430298
20,0.59796875,0.9461383709907532,0.59175,0.9569302945137024
21,0.5959375,0.9472321803569794,0.588,0.9590343832969666
22,0.60059375,0.9442007377147674,0.590625,0.9607373099327088
23,0.5993125,0.9412992205619812,0.58625,0.9603424954414368
24,0.60065625,0.9404367673397064,0.587,0.9612214541435242
25,0.59840625,0.9380430009365082,0.589875,0.9586187376976013
26,0.602375,0.9371334204673767,0.590875,0.9572299942970276
27,0.60346875,0.9352041224241257,0.589375,0.9648623547554016
28,0.602,0.9375596423149108,0.58825,0.9598262071609497
29,0.6019375,0.936464714050293,0.588875,0.9588635029792786
30,0.6029375,0.9333310297727585,0.58475,0.958632273197174
31,0.60675,0.9311099871397018,0.58525,0.9607304310798646
32,0.60225,0.9341463747024537,0.589,0.9640553727149963
33,0.6028125,0.9340722768306732,0.590125,0.959954776763916
34,0.60765625,0.9292555841207504,0.584,0.9624166603088379
35,0.6054375,0.930550350189209,0.59125,0.9600190620422363
36,0.6030625,0.9309513111114502,0.59225,0.9616272711753845
37,0.60721875,0.9260425516366959,0.59225,0.9598582801818848
38,0.60490625,0.9274114204645156,0.590125,0.9616146206855773
39,0.60553125,0.9291526883840561,0.591125,0.9652856917381286
40,0.61009375,0.9243760325908661,0.59075,0.9605986452102662
41,0.6055625,0.9264947854280472,0.588625,0.9607779574394226
42,0.61046875,0.9242483453750611,0.58375,0.970825680732727
43,0.60784375,0.9231690146923065,0.589875,0.9648769178390503
44,0.61059375,0.9245061583518982,0.585375,0.9638823375701905
45,0.608625,0.9234561603069306,0.584875,0.9660690560340881
46,0.61071875,0.9221969693899155,0.58475,0.9656831560134888
47,0.60728125,0.9231311419010162,0.587,0.9674596529006958
48,0.61103125,0.92031815969944,0.590375,0.9616774201393128
49,0.60871875,0.9224594124555587,0.58725,0.970521028995514
