,acc,loss,val_acc,val_loss
0,0.46178125,1.1297015845775604,0.54775,1.0422658615112306
1,0.56809375,1.0123773345947265,0.569375,1.0078994646072388
2,0.57134375,0.9987248070240021,0.574125,0.9994256911277771
3,0.57428125,0.9908251868486404,0.573375,0.9981621284484863
4,0.58365625,0.9813747100830078,0.575625,0.991474470615387
5,0.58096875,0.9778747789859772,0.5815,0.9873312268257141
6,0.5856875,0.9723908247947692,0.57875,0.9865235357284546
7,0.58765625,0.9682640006542206,0.579125,0.986408000946045
8,0.59025,0.9631487175226211,0.579875,0.9841267313957215
9,0.59025,0.9600810086727143,0.58075,0.9816924328804016
10,0.59175,0.9553272987604141,0.582625,0.9819446415901184
11,0.59353125,0.953047561764717,0.583375,0.9791676073074341
12,0.59203125,0.9497965257167816,0.581375,0.9813932623863221
13,0.596375,0.9481002981662751,0.58275,0.9796117749214173
14,0.5993125,0.9440102126598359,0.584625,0.9779375343322754
15,0.59628125,0.9436387784481048,0.585625,0.9818630566596985
16,0.59765625,0.9424166512489319,0.58475,0.9774940028190613
17,0.60090625,0.9402951905727387,0.5825,0.9792472953796387
18,0.59978125,0.938046022772789,0.5775,0.9846272068023681
19,0.60321875,0.9346847801208497,0.58125,0.9876483964920044
20,0.6025625,0.9343240957260132,0.580625,0.9798313589096069
21,0.602875,0.9322203764915467,0.5815,0.9786548056602478
22,0.6035625,0.931297912478447,0.579875,0.9808078756332398
23,0.60184375,0.9291771228313446,0.583875,0.9807103104591369
24,0.6063125,0.9286540855169296,0.582375,0.9830530285835266
25,0.60615625,0.9261816734075546,0.5805,0.9827736830711364
26,0.605,0.9277939081192017,0.578625,0.9894774045944214
27,0.60925,0.9261753041744232,0.58025,0.9835816869735717
28,0.605,0.9255511755943299,0.58275,0.9860354166030884
29,0.60890625,0.924638197183609,0.58225,0.9805378394126892
30,0.6084375,0.9237636451721192,0.583625,0.9807842698097229
31,0.6078125,0.9220086637735366,0.5835,0.9790778131484985
32,0.6101875,0.9216686695814132,0.577125,0.9860612459182739
33,0.61153125,0.9208951660394669,0.5815,0.9787421073913575
34,0.61271875,0.9190922907590866,0.58075,0.9854834332466126
35,0.61215625,0.9175601125955581,0.582875,0.9877293434143066
36,0.6103125,0.9186424396038055,0.583,0.9799511590003968
37,0.610875,0.9192424765825271,0.579875,0.9829605216979981
38,0.6096875,0.9147414352893829,0.579125,0.9813901209831237
39,0.61259375,0.9162970026731491,0.5845,0.9837755007743836
40,0.61365625,0.9151392728090286,0.585,0.9815674653053283
41,0.61625,0.9128837548494338,0.5835,0.987906322479248
42,0.6118125,0.9153715009689332,0.579625,0.9806208825111389
43,0.61446875,0.9144592542648315,0.58175,0.983761100769043
44,0.61228125,0.913565136551857,0.584125,0.9858719568252563
45,0.61575,0.9134682457447052,0.578,0.9858784694671631
46,0.61471875,0.9113766678571701,0.57725,0.9961682600975037
47,0.61615625,0.9109469332695007,0.58175,0.9852492165565491
48,0.61653125,0.9113026207685471,0.5735,0.9904157071113586
49,0.61628125,0.9123711643218995,0.5805,0.9872843089103699
