,acc,loss,val_acc,val_loss
0,0.49884375,1.103261146068573,0.556375,1.0263503975868224
1,0.570125,1.0074525957107543,0.571125,1.0075662522315978
2,0.57690625,0.9959383316040039,0.5695,0.9993748936653137
3,0.57865625,0.9870576063394546,0.574125,0.9954260482788085
4,0.58490625,0.9792717895507812,0.572375,0.9950861511230469
5,0.5848125,0.9750145409107208,0.573625,0.9934118456840515
6,0.58625,0.9683793083429336,0.575375,0.9868918995857239
7,0.59009375,0.9654163835048676,0.57825,0.9860402369499206
8,0.59315625,0.962446014881134,0.578875,0.9876228857040406
9,0.5914375,0.9580455300807953,0.57675,0.9819078483581543
10,0.59490625,0.9532263121604919,0.579,0.982503957748413
11,0.59553125,0.950879985332489,0.580875,0.9813118844032288
12,0.59884375,0.9476811497211456,0.57775,0.9800597085952759
13,0.5981875,0.9435007855892181,0.577,0.9800458555221557
14,0.59853125,0.9445512661933899,0.576625,0.985595489025116
15,0.59959375,0.9406384161710739,0.5805,0.9803508458137512
16,0.6,0.9395119955539704,0.581375,0.9764993386268616
17,0.602125,0.9359113063812255,0.582,0.9789415264129638
18,0.60384375,0.9339813438653946,0.57975,0.9789354853630066
19,0.60459375,0.9325593712329865,0.576375,0.9819558634757996
20,0.60315625,0.9299264018535613,0.5765,0.9871154313087463
21,0.6065625,0.9279390296936035,0.580125,0.9786311898231507
22,0.60671875,0.9259617592096329,0.582,0.98158979845047
23,0.60540625,0.9262655886411667,0.579375,0.985218719959259
24,0.60746875,0.9254371351003647,0.579625,0.9782674036026001
25,0.61075,0.9216153576374054,0.579375,0.9832029948234559
26,0.61115625,0.9225393763780594,0.577375,0.9821831002235413
27,0.60975,0.920908842086792,0.580375,0.9811117849349975
28,0.6101875,0.9209689595699311,0.578125,0.9861905274391174
29,0.6136875,0.9188902314901352,0.5765,0.9867503309249878
30,0.61215625,0.9186332565546036,0.576625,0.9832203769683838
31,0.6099375,0.9191738132238388,0.5785,0.9801162495613098
32,0.612375,0.9165997430086136,0.58025,0.9844492144584656
33,0.61259375,0.9151271532773971,0.57975,0.9881385979652405
34,0.61290625,0.9150673178434372,0.579875,0.987498733997345
35,0.61371875,0.9144124121665954,0.577875,0.982687415599823
36,0.6141875,0.9132178447246552,0.577125,0.9817521762847901
37,0.61403125,0.910609907746315,0.576125,0.9832070717811584
38,0.61525,0.9138224555253982,0.574875,0.9877780094146729
39,0.6153125,0.911467256307602,0.58075,0.9830094203948975
40,0.6151875,0.9098715806007385,0.579,0.9848403873443603
41,0.6174375,0.9078028240203857,0.581375,0.9835056252479554
42,0.6170625,0.909753621339798,0.581125,0.9814863114356994
43,0.6176875,0.9074055730104447,0.575625,0.9911763801574707
44,0.61671875,0.910112197637558,0.578875,0.9845101737976074
45,0.61821875,0.9066186878681183,0.579125,0.9874701056480407
46,0.61865625,0.9077691102027893,0.577875,0.9831561560630798
47,0.6176875,0.9032755782604217,0.576375,0.9883076004981994
48,0.61965625,0.9038265899419785,0.57725,0.9829059014320374
49,0.6194375,0.9017510548830032,0.58,0.9886109757423401
