,acc,loss,val_acc,val_loss
0,0.33587500045541674,1.547841314598918,0.34487500144168737,1.4604740388691426
1,0.33953125118277966,1.4669073913246393,0.34487500144168737,1.457698081433773
2,0.33953125067055223,1.4669567201286555,0.34487500144168737,1.457798882573843
3,0.3395312500069849,1.4669090948998929,0.34487500144168737,1.4584593512117863
4,0.33953125107800586,1.4661065159365534,0.34487500144168737,1.459029783308506
5,0.339531251124572,1.4663526153191924,0.34487500144168737,1.4570277616381646
6,0.3395312516950071,1.4648569580167532,0.34487500144168737,1.4546213515102864
7,0.33978125075809656,1.4588868703693152,0.3476250014267862,1.4438894182443618
8,0.3975937501527369,1.3938382798805833,0.42312500048428775,1.346507740020752
9,0.43318749896716324,1.3415821431204678,0.44187499973922967,1.3293260306119918
10,0.44084374951198696,1.325422578677535,0.44912499710917475,1.3096584364771844
11,0.45765624861232934,1.3129089323803782,0.47887499928474425,1.3041336819529534
12,0.46537499837577345,1.3012174924835562,0.4538749989122152,1.3148061025887727
13,0.4737499997485429,1.2907623704522848,0.4674999976530671,1.2909445472061634
14,0.48003124913666395,1.2819110025651752,0.48049999587237835,1.283905303105712
15,0.483343749679625,1.2723497868515552,0.47962499745190146,1.279503733664751
16,0.4911874992307276,1.2631850462406873,0.4848749991506338,1.2741376861929894
17,0.4887187500251457,1.257463452219963,0.4833749983459711,1.2718730293214322
18,0.4953749990090728,1.2518175708130002,0.4873750003054738,1.274092834442854
19,0.49809374869801104,1.2443918375298382,0.4892500014975667,1.2733532942831516
20,0.49871874866075816,1.243434945307672,0.48412499856203794,1.2707614317536353
21,0.5019062491366639,1.2375152169726789,0.47637499757111074,1.2923054467886685
22,0.503718749806285,1.2337908340618013,0.48862499874085186,1.2729885533452034
23,0.5055937497876585,1.2281494432128965,0.4816249990835786,1.2824515655636788
24,0.5079687493853271,1.2247081886045634,0.48887499794363976,1.2707974035292864
25,0.5106874995399266,1.2193465692922474,0.48824999798089264,1.2663251049816608
26,0.5104375003371387,1.2166078878566622,0.4877499997615814,1.282099324464798
27,0.5147812496405095,1.2115346444770694,0.48812499810010196,1.280466826632619
28,0.5177499994635582,1.2062546841800212,0.4654999980702996,1.318898767977953
29,0.5162499998230488,1.2041455605067313,0.4848749989643693,1.2803760051727295
30,0.52184374993667,1.2007707378827035,0.4894999975338578,1.2761530350893735
31,0.5240625006146729,1.195588521566242,0.47662499696016314,1.3115115277469158
32,0.5279999999329448,1.1931620324030519,0.47399999890476463,1.2999138809740542
33,0.530406249454245,1.1894903632812202,0.4829999998211861,1.2877832129597664
34,0.5295625004917384,1.1889983450993895,0.4813749987632036,1.2927764039486647
35,0.5355000007897616,1.1829124429263174,0.48862499855458735,1.2827994540333747
36,0.5355625002644956,1.1780524122528733,0.48337500002235173,1.2966475304216147
37,0.540812500519678,1.1765540873631835,0.4901249993592501,1.2913044594228267
38,0.5418750011362136,1.1735062139108776,0.4838749997317791,1.2961552165448667
39,0.5458750009071082,1.1694900441914797,0.4817500000819564,1.3019643288105727
40,0.5465000024996698,1.165737109258771,0.4822499999776483,1.2992223024368286
41,0.5495937508530915,1.164141877554357,0.4823749985545874,1.318556072562933
42,0.5498125004116445,1.1621619808487593,0.4928749980404973,1.292779140919447
43,0.5541562509257346,1.1575918279588222,0.48987499959766867,1.3154518242925406
44,0.5567187518347054,1.1534402165561914,0.4922499991953373,1.308443134278059
45,0.5573750026524067,1.151828974671662,0.4918749988079071,1.3117672808468341
46,0.5610312519595027,1.1458287580870092,0.49449999947100876,1.3052221566438675
47,0.5615937523078174,1.1467956726439297,0.4777499996125698,1.3047158963978291
48,0.5649687519297004,1.1431163023225963,0.48712499961256983,1.3289331190288067
49,0.5660937511362135,1.1380362930707633,0.49137499947100877,1.3274386007338763
50,0.5670937516260892,1.1357043937779963,0.4883749971166253,1.3250469014048576
51,0.5669687516987324,1.1332621066831052,0.49287499822676184,1.326697824895382
52,0.571187502425164,1.1285447989590467,0.48512499760836364,1.33700829744339
53,0.5722187513951212,1.1257742904126644,0.4851249989122152,1.3182036779820918
54,0.5720000009518117,1.1255993665196002,0.5003749977797269,1.3095859926193953
55,0.5748750029597431,1.1239170711487532,0.480375000089407,1.345182404667139
56,0.5767812518402934,1.118261604849249,0.49224999863654373,1.3226263869553805
57,0.5778437516652047,1.1171969931572676,0.49062500018626454,1.321013831347227
58,0.5785625016782433,1.1172501447610557,0.48337499871850015,1.3353385664522648
59,0.5787187529262156,1.1129622410051525,0.47849999852478503,1.3287075497210026
60,0.5818750018719584,1.112089956831187,0.48537499755620955,1.347284661233425
61,0.5805312522221356,1.1107562592253089,0.48099999949336053,1.3604630537331104
62,0.5832500032149255,1.1074460484087467,0.4808749996125698,1.3630423814058303
63,0.5830625022761524,1.1064358790405096,0.48387499805539846,1.3449996277689933
