,acc,loss,val_acc,val_loss
0,0.42653125,1.3578564350605011,0.476625,1.278612624168396
1,0.4873125,1.2560834789276123,0.49,1.255635235786438
2,0.49559375,1.2436098638772966,0.49475,1.2487375650405883
3,0.50215625,1.2332154215574265,0.497125,1.242886040687561
4,0.5061875,1.2258744646310806,0.49725,1.2397109661102295
5,0.50953125,1.2198401144742965,0.5015,1.235361515045166
6,0.51253125,1.213352832198143,0.505375,1.2296739473342895
7,0.51771875,1.2068746371269226,0.504375,1.22695019197464
8,0.51659375,1.2036198781728744,0.503875,1.2235698094367982
9,0.51821875,1.1988686175346375,0.509375,1.220324730873108
10,0.52153125,1.1915439488887787,0.511,1.2230315113067627
11,0.51971875,1.1921398215293884,0.509375,1.2218653807640076
12,0.52309375,1.1854879502058029,0.51075,1.2205886754989623
13,0.525,1.1850227274894714,0.5125,1.2196565098762513
14,0.52665625,1.1829312393665314,0.508125,1.219542188644409
15,0.5274375,1.1775157821178437,0.511875,1.2212437562942504
16,0.52709375,1.174800368309021,0.5125,1.222314109802246
17,0.52903125,1.1749519822597503,0.510125,1.2232245635986327
18,0.5288125,1.1737938139438628,0.511125,1.222057731628418
19,0.531,1.1713438249826431,0.513375,1.21835458278656
20,0.53125,1.169557218670845,0.50975,1.2269385809898377
21,0.53046875,1.168219356417656,0.512125,1.2189728693962096
22,0.5330625,1.167137377858162,0.51225,1.2218237800598144
23,0.532875,1.1668419191837311,0.514625,1.2188201084136963
24,0.53409375,1.1644654507637024,0.512,1.219138590335846
25,0.5331875,1.1646555796861648,0.512875,1.2176847958564758
26,0.53525,1.1604493299722671,0.513125,1.2180553812980652
27,0.53409375,1.1588301550149918,0.51275,1.219497456073761
28,0.53321875,1.1604294559955597,0.51025,1.2211381511688233
29,0.5395,1.1574408814907073,0.511,1.2213288226127625
