,acc,loss,val_acc,val_loss
0,0.389125,1.4198713290691376,0.4745,1.3059376096725464
1,0.4714375,1.2859001693725587,0.478125,1.281104645729065
2,0.47925,1.2689436814785005,0.48475,1.2688853740692139
3,0.48303125,1.2577892436981202,0.485375,1.266481213569641
4,0.49034375,1.2460106151103973,0.481375,1.264727996826172
5,0.49246875,1.2390377717018128,0.490375,1.2537741231918336
6,0.498375,1.2288121117353439,0.49375,1.2542457981109618
7,0.500625,1.2245069130659103,0.495625,1.2478862009048461
8,0.50334375,1.218051014304161,0.49825,1.2458755960464478
9,0.507625,1.2118874869346619,0.502875,1.2464087629318237
10,0.50990625,1.207767239689827,0.50325,1.2431416673660278
11,0.51171875,1.2027986809015274,0.506625,1.240352855682373
12,0.513625,1.1985210194587708,0.505625,1.241006607055664
13,0.51521875,1.1970994263887405,0.500875,1.2443868341445923
14,0.5185625,1.191214919924736,0.50675,1.2361205978393555
15,0.51928125,1.1890046081542969,0.506625,1.236004490852356
16,0.51984375,1.1877683025598527,0.506625,1.2453475551605224
17,0.523625,1.1823625572919845,0.504625,1.2388416986465454
18,0.52234375,1.1804882358312607,0.505125,1.2364345684051514
19,0.5219375,1.1806028656959533,0.509125,1.2414114241600036
20,0.525,1.176735531926155,0.5065,1.2457987174987792
21,0.52765625,1.1733606300354005,0.511125,1.2376163606643678
22,0.5286875,1.170650584578514,0.509625,1.2414875884056091
23,0.52640625,1.1701688013076783,0.50475,1.2439483976364136
24,0.527875,1.17017005443573,0.50975,1.2375678877830505
25,0.5305625,1.1689519597291946,0.51225,1.2367909498214722
26,0.53021875,1.1659626264572143,0.505125,1.2479889087677003
27,0.53125,1.1637559158802033,0.512,1.233863763332367
28,0.534375,1.1625370169878007,0.514125,1.2321625137329102
29,0.52975,1.1628014404773712,0.51325,1.2328353567123413
