,acc,loss,val_acc,val_loss
0,0.416625,1.3877315735816955,0.454625,1.3071409854888916
1,0.47634375,1.275284527540207,0.47175,1.2685709056854249
2,0.48534375,1.256904774904251,0.481625,1.2543393898010253
3,0.49153125,1.2468598310947419,0.484125,1.2491905870437623
4,0.4971875,1.23742755818367,0.487,1.242858772277832
5,0.50040625,1.2281848360300065,0.49375,1.2385716819763184
6,0.50515625,1.2231089408397675,0.4945,1.240426260948181
7,0.50625,1.217275445342064,0.4965,1.2336469144821167
8,0.51084375,1.2104865390062332,0.4985,1.2323023414611816
9,0.51253125,1.2069361102581024,0.5045,1.2284748706817628
10,0.51371875,1.2028054113388063,0.501625,1.2287863054275512
11,0.51328125,1.1999093537330627,0.503625,1.231786997795105
12,0.51546875,1.1965673620700836,0.510625,1.221986219406128
13,0.52065625,1.1946607306003572,0.50775,1.2227276496887207
14,0.51984375,1.1894213783740997,0.5045,1.2244234342575073
15,0.524,1.1854388684034347,0.508125,1.224368586540222
16,0.52525,1.1833268797397614,0.50725,1.2259341268539428
17,0.52309375,1.1833976138830185,0.510875,1.2198473510742187
18,0.5289375,1.1772404270172119,0.5085,1.2228874053955079
19,0.5250625,1.176946806550026,0.5085,1.2232309103012085
20,0.5269375,1.1775556348562242,0.510375,1.224016827583313
21,0.5299375,1.172914747595787,0.5125,1.2198742685317994
22,0.52675,1.1725082926750183,0.51025,1.2244525327682496
23,0.53028125,1.1728720300197601,0.51125,1.2241259298324585
24,0.5315,1.1693207421302796,0.510125,1.2247488527297974
25,0.5324375,1.1678335052728652,0.509125,1.2206570653915405
26,0.5339375,1.1646823035478593,0.51,1.228499542236328
27,0.53103125,1.1632308795452118,0.509875,1.2254933815002442
28,0.53209375,1.1634288636446,0.508375,1.2219143638610839
29,0.534,1.1642495764493943,0.5065,1.2273325004577638
