,acc,loss,val_acc,val_loss
0,0.4185625,1.3776944398880004,0.4645,1.300007692337036
1,0.4896875,1.2603823741674423,0.486125,1.2570326976776123
2,0.49671875,1.2459055559635162,0.489,1.2548415794372558
3,0.503125,1.235502118587494,0.496625,1.2463909139633178
4,0.5093125,1.229181918501854,0.497125,1.2384025344848633
5,0.510125,1.2198729246854783,0.4985,1.2385939917564392
6,0.51509375,1.212326710820198,0.500875,1.2303684358596803
7,0.51553125,1.2091433653831483,0.504125,1.2272043495178222
8,0.5171875,1.2039813816547393,0.5055,1.2252495260238647
9,0.51975,1.1997948981523514,0.504375,1.225282301902771
10,0.52,1.1964145094156264,0.507125,1.2215694646835327
11,0.5223125,1.1914273450374604,0.5065,1.2207162055969238
12,0.52278125,1.1891925117969513,0.50625,1.2238168239593505
13,0.5238125,1.18436849296093,0.505,1.2244240975379943
14,0.52525,1.1820561454296112,0.50475,1.219461395263672
15,0.52753125,1.1786029106378555,0.509,1.2187711930274963
16,0.52334375,1.1810343984365463,0.506875,1.2192496995925903
17,0.52903125,1.1748466578722,0.504125,1.2260287108421326
18,0.5305625,1.1722342669963837,0.503375,1.226536033630371
19,0.528625,1.1737530992031098,0.5075,1.2203850946426391
20,0.528,1.1729707530736924,0.50875,1.2201095004081726
21,0.53221875,1.1679729546308517,0.509,1.2227862467765809
22,0.53096875,1.1665199061632157,0.5095,1.223908438682556
23,0.53096875,1.1666121889352798,0.50875,1.2240857634544373
24,0.53103125,1.1629177486896516,0.50525,1.2221346693038941
25,0.533625,1.1644083269834518,0.502125,1.2331036596298217
26,0.533,1.1617378463745118,0.507,1.2279189853668213
27,0.53546875,1.1588225569725037,0.50875,1.224238067150116
28,0.53578125,1.1581135153770448,0.508375,1.2217065839767456
29,0.53540625,1.1592173285484313,0.509,1.2261290597915648
