,acc,loss,val_acc,val_loss
0,0.4025625,1.4014144854545594,0.4345,1.379350601196289
1,0.47471875,1.2829826860427855,0.48225,1.257826057434082
2,0.48496875,1.2646228563785553,0.487875,1.2471061282157898
3,0.4896875,1.256398696899414,0.489375,1.2425569081306458
4,0.49584375,1.247952318906784,0.4955,1.237685564994812
5,0.497,1.2423099550008774,0.495375,1.232529230117798
6,0.5041875,1.2325567945241929,0.49675,1.2287584438323975
7,0.50578125,1.2284700425863266,0.499375,1.2278655643463134
8,0.508125,1.2243384610414505,0.496625,1.230824040412903
9,0.50990625,1.2186597697734833,0.505125,1.2237390508651733
10,0.51053125,1.215134361386299,0.502,1.2242427396774291
11,0.51265625,1.2123886168003082,0.505125,1.218040747642517
12,0.51340625,1.2093713800907135,0.505875,1.2166894807815551
13,0.51459375,1.2080205993652344,0.506125,1.214713110923767
14,0.5159375,1.205296067237854,0.505375,1.2169296107292176
15,0.52009375,1.2008915256261825,0.5055,1.2129363632202148
16,0.52103125,1.1957691518068314,0.508,1.2162136216163635
17,0.5210625,1.1968191132545472,0.50175,1.2144706454277039
18,0.522125,1.1939660130739211,0.50375,1.2268347706794738
19,0.52265625,1.1909713085889817,0.5075,1.2121170101165772
20,0.522375,1.1915229572057724,0.509625,1.2187696380615234
21,0.5235625,1.187465127825737,0.509125,1.2092287836074829
22,0.5254375,1.1878188064098358,0.509375,1.211741693496704
23,0.52325,1.1846707533597947,0.50375,1.2150234851837158
24,0.52675,1.181902670621872,0.502,1.220922381401062
25,0.5280625,1.1785871958732606,0.505125,1.2113066663742065
26,0.5269375,1.1819295830726624,0.507,1.2176897983551025
27,0.52725,1.1784775977134705,0.51075,1.2084164695739745
28,0.52659375,1.181188558936119,0.504375,1.2197509174346923
29,0.52971875,1.1765632981061935,0.508,1.2119043021202087
