,acc,loss,val_acc,val_loss
0,0.40628125,1.399160409450531,0.4535,1.3230376062393188
1,0.4764375,1.2750162334442139,0.47425,1.272783685684204
2,0.48309375,1.26388430416584,0.4855,1.2590207223892211
3,0.485,1.2527268159389495,0.4915,1.2535697822570802
4,0.4896875,1.2453070092201233,0.489125,1.2477149991989136
5,0.49240625,1.2373279918432236,0.491375,1.2456480264663696
6,0.49471875,1.22926793384552,0.49475,1.2406393280029298
7,0.49878125,1.2228524129390717,0.496875,1.2340374631881714
8,0.505375,1.2144695187807084,0.501125,1.2294596061706542
9,0.51003125,1.2076340947151185,0.503125,1.2263594198226928
10,0.51515625,1.20294662129879,0.503125,1.226361128807068
11,0.51615625,1.1973281252384185,0.509125,1.2252847008705139
12,0.5185625,1.1928617755174638,0.504625,1.2226691956520082
13,0.52125,1.1901241344213487,0.50475,1.2240427432060241
14,0.5205,1.1886380417346953,0.503625,1.2223008017539978
15,0.5240625,1.1839603374004364,0.507,1.2234671516418456
16,0.52490625,1.1811959991455079,0.51,1.2192727470397948
17,0.5245625,1.1821641005277634,0.507375,1.221153163433075
18,0.5265625,1.1775367679595947,0.5045,1.2300978407859802
19,0.52759375,1.176870817899704,0.505625,1.2194698433876037
20,0.52834375,1.1737592567205428,0.507625,1.2212642321586609
21,0.53059375,1.1729075853824615,0.506,1.2225427813529968
22,0.529,1.1723161190748215,0.505625,1.2244457478523254
23,0.531625,1.1705517634153366,0.504125,1.224580400466919
24,0.5279375,1.1690778135061264,0.510125,1.2220019493103027
25,0.532875,1.1661622959375382,0.507125,1.225276406288147
26,0.53003125,1.1652319645881652,0.50625,1.2234463014602661
27,0.53375,1.1615081236362457,0.509625,1.2265762052536011
28,0.5349375,1.161430249929428,0.50575,1.224398874282837
29,0.53525,1.1582303525209428,0.50775,1.2225412917137146
