,acc,loss,val_acc,val_loss
0,0.41825,1.3754547126293182,0.45475,1.3063034830093383
1,0.4816875,1.264358767271042,0.470375,1.2603261947631836
2,0.48509375,1.2531171174049378,0.47575,1.2530291347503661
3,0.490375,1.242362247824669,0.479625,1.2467778224945067
4,0.4928125,1.235723751425743,0.480875,1.240407202720642
5,0.4975625,1.2305921475887298,0.48325,1.235023627281189
6,0.50175,1.2232870919704437,0.490625,1.2316031103134155
7,0.506375,1.2200538601875306,0.49175,1.2252541189193726
8,0.51009375,1.2133493875265122,0.49325,1.2288547010421753
9,0.51325,1.2102475191354751,0.491375,1.22411012840271
10,0.51371875,1.2050848069190978,0.497375,1.2193052501678467
11,0.51728125,1.2018228095769883,0.49525,1.2236963872909545
12,0.52,1.1957927216291429,0.5015,1.218699291229248
13,0.51965625,1.194966876268387,0.5005,1.217834255218506
14,0.52084375,1.1908985075950622,0.504,1.2172968254089356
15,0.52346875,1.1903228287696839,0.498875,1.2175463933944701
16,0.5209375,1.1891142963171004,0.507,1.2156916151046753
17,0.52353125,1.1879325561523437,0.504875,1.217225399017334
18,0.524,1.1838427402973175,0.506,1.2166349906921388
19,0.52590625,1.1845038076639176,0.502625,1.2201737508773804
20,0.5243125,1.1824667496681214,0.507875,1.2165133905410768
21,0.52921875,1.177277485847473,0.504125,1.2198296060562135
22,0.529375,1.179298285484314,0.502375,1.2209334545135497
23,0.53075,1.17684942817688,0.50475,1.2193077974319457
24,0.52953125,1.174285442829132,0.506125,1.2220304827690125
25,0.5303125,1.1761520862579347,0.507875,1.2160619792938232
26,0.53275,1.1717450195550918,0.508625,1.215416293144226
27,0.5334375,1.170455823302269,0.506625,1.2220167455673219
28,0.52959375,1.172727429151535,0.508125,1.2193438520431519
29,0.53453125,1.1680536258220673,0.505,1.2226102676391601
