,acc,loss,val_acc,val_loss
0,0.34915625,1.8068587868213652,0.342,1.4648260011672973
1,0.34753125,1.4476603279113769,0.376,1.4315896863937378
2,0.41309375,1.3723357739448547,0.4395,1.3358398752212524
3,0.4351875,1.3322626755237579,0.45375,1.3112474489212036
4,0.45225,1.308084736585617,0.470375,1.293523874282837
5,0.46475,1.2929436712265014,0.47975,1.2769547271728516
6,0.48128125,1.2744597480297088,0.48875,1.2653604745864868
7,0.4901875,1.2581337957382202,0.488125,1.249820722579956
8,0.49434375,1.2491880793571473,0.49525,1.2448324632644654
9,0.5014375,1.2379244775772096,0.485625,1.2552390937805176
10,0.50471875,1.228508974790573,0.501,1.2345499391555785
11,0.5025,1.2247194064855575,0.5005,1.2303641929626465
12,0.50834375,1.2178324445486068,0.505,1.2293402104377746
13,0.5099375,1.2171901326179504,0.507875,1.2252965908050537
14,0.51103125,1.209782144546509,0.5055,1.2260113048553467
15,0.5140625,1.2071831645965576,0.506,1.231635443687439
16,0.51621875,1.2009557342529298,0.5055,1.228775086402893
17,0.516,1.2005782012939452,0.503875,1.228273606300354
18,0.51915625,1.1968567562103272,0.504375,1.220244052886963
19,0.51959375,1.193700350999832,0.50925,1.2205114421844483
20,0.52003125,1.1936192388534546,0.50625,1.2212062788009643
21,0.520625,1.1898191083669662,0.504875,1.221902783870697
22,0.5200625,1.1860338727235793,0.507125,1.2181645650863648
23,0.524125,1.1841733738183975,0.504125,1.229967480659485
24,0.52228125,1.1835018507242203,0.507625,1.218507827758789
25,0.52484375,1.1814461818933486,0.506875,1.226407548904419
26,0.524,1.1810480477809906,0.505125,1.2321198492050172
27,0.5270625,1.178889123082161,0.508625,1.2185524554252625
28,0.52625,1.1772075599431993,0.50725,1.216314043521881
29,0.52653125,1.1761156133413315,0.505625,1.2264484729766845
